node_id,tipo_nodo,etiqueta,categoria_principal,confianza_categoria,categorias,polaridad,polaridad_score,postura,postura_etiqueta,postura_score,coincidencias_positivas,coincidencias_negativas,peso_coincidente
expresidente,palabra,expresidente,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
autopista,palabra,autopista,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
pasaje,palabra,pasaje,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
lavado,palabra,lavado,Corrupcion,0.6966,Corrupcion,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
checar,palabra,checar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
prender,palabra,prender,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
cajero,palabra,cajero,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
capa,palabra,capa,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
manos,palabra,manos,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
armar,palabra,armar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
edomex,palabra,edomex,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
rebasar,palabra,rebasar,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
despensa,palabra,despensa,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
tipico,palabra,tipico,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
pluvial,palabra,pluvial,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
broma,palabra,broma,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
ligado,palabra,ligado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
colocado,palabra,colocado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
piedra,palabra,piedra,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
audio,palabra,audio,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
amigos,palabra,amigos,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
verga,palabra,verga,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
humilde,palabra,humilde,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
despedida,palabra,despedida,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
ine,palabra,ine,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
reclamar,palabra,reclamar,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
sale,palabra,sale,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
creador,palabra,creador,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
definitivo,palabra,definitivo,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
cotidiano,palabra,cotidiano,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
recomendacion,palabra,recomendacion,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
viral,palabra,viral,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
tamano,palabra,tamano,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
urna,palabra,urna,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
miente,palabra,miente,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
variar,palabra,variar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
chedraui,palabra,chedraui,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
belico,palabra,belico,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
vicio,palabra,vicio,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
taxi,palabra,taxi,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
porcentaje,palabra,porcentaje,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
llover,palabra,llover,Agua,0.5933,Agua,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
matrimonio,palabra,matrimonio,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
comparacion,palabra,comparacion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
mariela,palabra,mariela,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
expresion,palabra,expresion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
libertad,palabra,libertad,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
responsabilidad,palabra,responsabilidad,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
medalla,palabra,medalla,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
oro,palabra,oro,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
cancion,palabra,cancion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
cantante,palabra,cantante,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
love,palabra,love,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
time,palabra,time,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
sonar,palabra,sonar,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
participacion,palabra,participacion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
inicio,palabra,inicio,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
like,palabra,like,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
preparar,palabra,preparar,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
conade,palabra,conade,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
dama,palabra,dama,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
hierro,palabra,hierro,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
thank,palabra,thank,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
diaz,palabra,diaz,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
tono,palabra,tono,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
get,palabra,get,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
know,palabra,know,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
coming,palabra,coming,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
genial,palabra,genial,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
wow,palabra,wow,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
simplemente,palabra,simplemente,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
entrenadora,palabra,entrenadora,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
happy,palabra,happy,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
always,palabra,always,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
day,palabra,day,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
live,palabra,live,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
cris,palabra,cris,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
gustavo,palabra,gustavo,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
creativo,palabra,creativo,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
even,palabra,even,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
plataforma,palabra,plataforma,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
torres,palabra,torres,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
baile,palabra,baile,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
aportar,palabra,aportar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
photo,palabra,photo,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
youtube,palabra,youtube,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
licenciado,palabra,licenciado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
going,palabra,going,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
see,palabra,see,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
every,palabra,every,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
canasta,palabra,canasta,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
much,palabra,much,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
military,palabra,military,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
finanza,palabra,finanza,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
tiendas,palabra,tiendas,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
posada,palabra,posada,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
reunido,palabra,reunido,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
disco,palabra,disco,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
smith,palabra,smith,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
invitado,palabra,invitado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
originario,palabra,originario,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
proyeccion,palabra,proyeccion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
please,palabra,please,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
really,palabra,really,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
alumna,palabra,alumna,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
central,palabra,central,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
diputados,palabra,diputados,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
tenor,palabra,tenor,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
ofelia,palabra,ofelia,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
money,palabra,money,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
desempenar,palabra,desempenar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
luisa,palabra,luisa,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
presionar,palabra,presionar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
shembaum,palabra,shembaum,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
subida,palabra,subida,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
television,palabra,television,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
back,palabra,back,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
actually,palabra,actually,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
mexican,palabra,mexican,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
carne,palabra,carne,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
farsa,palabra,farsa,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
competir,palabra,competir,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
brutal,palabra,brutal,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
life,palabra,life,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
desgraciadamente,palabra,desgraciadamente,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
petro,palabra,petro,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
castro,palabra,castro,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
united,palabra,united,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
want,palabra,want,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
need,palabra,need,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
reality,palabra,reality,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
things,palabra,things,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
led,palabra,led,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
ocupacion,palabra,ocupacion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
divertir,palabra,divertir,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
perra,palabra,perra,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
pisar,palabra,pisar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
next,palabra,next,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
nothing,palabra,nothing,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
got,palabra,got,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
cumplido,palabra,cumplido,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
history,palabra,history,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
delegado,palabra,delegado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
privar,palabra,privar,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
bus,palabra,bus,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
tipejo,palabra,tipejo,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
never,palabra,never,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
invento,palabra,invento,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
celaya,palabra,celaya,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
irapuato,palabra,irapuato,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
vibra,palabra,vibra,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
republicano,palabra,republicano,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
movilizar,palabra,movilizar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
establecimiento,palabra,establecimiento,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
anunciado,palabra,anunciado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
jaibo,palabra,jaibo,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
helped,palabra,helped,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
national,palabra,national,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
dia,palabra,dia,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
mujer,palabra,mujer,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
llegar,palabra,llegar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
hombre,palabra,hombre,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
amor,palabra,amor,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
corazon,palabra,corazon,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
encontrar,palabra,encontrar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
mantener,palabra,mantener,Obras,0.8917,Obras,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
fuerte,palabra,fuerte,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
lluvia,palabra,lluvia,Agua,1.0,Agua,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
mujeres,palabra,mujeres,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
cuerpo,palabra,cuerpo,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
camino,palabra,camino,Vialidad,0.9208,Vialidad,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
condicion,palabra,condicion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
temperatura,palabra,temperatura,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
minimo,palabra,minimo,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
pronostico,palabra,pronostico,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
cual,palabra,cual,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
alcanzar,palabra,alcanzar,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
viento,palabra,viento,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
humano,palabra,humano,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
adolfo,palabra,adolfo,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
ruiz,palabra,ruiz,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
refugio,palabra,refugio,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
temporal,palabra,temporal,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
iniciar,palabra,iniciar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
luchar,palabra,luchar,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
martes,palabra,martes,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
felicitacion,palabra,felicitacion,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
permanecer,palabra,permanecer,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
golfo,palabra,golfo,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
sentido,palabra,sentido,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
combustible,palabra,combustible,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
profundo,palabra,profundo,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
interior,palabra,interior,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
caminar,palabra,caminar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
frio,palabra,frio,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
posteriormente,palabra,posteriormente,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
inspirar,palabra,inspirar,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
carga,palabra,carga,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
trasladar,palabra,trasladar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
temprano,palabra,temprano,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
luna,palabra,luna,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
valentia,palabra,valentia,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
precaucion,palabra,precaucion,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
ven,palabra,ven,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
meta,palabra,meta,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
dominguez,palabra,dominguez,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
ortiz,palabra,ortiz,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
pesado,palabra,pesado,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
maestra,palabra,maestra,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
gratitud,palabra,gratitud,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
solidaridad,palabra,solidaridad,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
raiz,palabra,raiz,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
iluminar,palabra,iluminar,Alumbrado,0.5977,Alumbrado,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
admiracion,palabra,admiracion,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
apreciar,palabra,apreciar,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
ubicacion,palabra,ubicacion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
vos,palabra,vos,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
fruto,palabra,fruto,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
habilitar,palabra,habilitar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
bendecir,palabra,bendecir,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
vicente,palabra,vicente,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
protegido,palabra,protegido,Corrupcion,0.6984,Corrupcion | Prevencion,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
trabajadora,palabra,trabajadora,Obras,0.7733,Obras,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
valles,palabra,valles,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
agosto,palabra,agosto,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
mision,palabra,mision,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
atento,palabra,atento,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
guia,palabra,guia,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
perfil,palabra,perfil,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
solidario,palabra,solidario,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
espiritual,palabra,espiritual,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
muchisimos,palabra,muchisimos,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
barrera,palabra,barrera,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
satisfaccion,palabra,satisfaccion,,0.0,,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
moda,palabra,moda,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
aportacion,palabra,aportacion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
tratamiento,palabra,tratamiento,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
fallecido,palabra,fallecido,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
escolta,palabra,escolta,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
panico,palabra,panico,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
caliente,palabra,caliente,,0.0,,mixta,0.0,mixta_disputa,Mixta/disputa,0.0,1,1,1
moises,palabra,moises,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
roberto,palabra,roberto,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
financiar,palabra,financiar,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
juana,palabra,juana,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
enfermeria,palabra,enfermeria,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
debut,palabra,debut,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
ernesto,palabra,ernesto,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
piloto,palabra,piloto,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
catedral,palabra,catedral,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
hospitalizado,palabra,hospitalizado,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
tripulacion,palabra,tripulacion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
religion,palabra,religion,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
salas,palabra,salas,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
percance,palabra,percance,,0.0,,negativa,-1.0,critica_oposicion,Crítica/oposición,-1.0,0,1,1
rojas,palabra,rojas,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
ines,palabra,ines,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
lanzamiento,palabra,lanzamiento,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
avanzado,palabra,avanzado,Obras,0.6591,Obras,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
exteir,palabra,exteir,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
cochinero,palabra,cochinero,Basura,0.6944,Basura,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
libramiento,palabra,libramiento,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
carranza,palabra,carranza,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
mantente,palabra,mantente,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
toque,palabra,toque,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
civil,palabra,civil,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
proteccion,palabra,proteccion,Prevencion,0.9474,Prevencion,positiva,1.0,apoyo_defensa,Apoyo/defensa,1.0,1,0,1
centro,palabra,centro,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
zona,palabra,zona,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
norte,palabra,norte,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
calle,palabra,calle,Vialidad,1.0,Vialidad,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
colonia,palabra,colonia,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
municipio,palabra,municipio,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
estatal,palabra,estatal,Americo,1.0,Americo,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
guardia,palabra,guardia,Prevencion,0.9157,Prevencion,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
seguridad,palabra,seguridad,Prevencion,1.0,Prevencion,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
avenida,palabra,avenida,Vialidad,0.9588,Vialidad,neutral,0.0,sin_postura,Sin postura,0.0,0,0,1
publicos,palabra,publicos,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
servicios,palabra,servicios,,0.0,,neutral,0.0,sin_postura,Sin postura,0.0,0,0,0
