usuario,posicion_id,tema_id,rank_en_posicion,conteo_tema,pct_usuario_en_tema,n_msgs,n_palabras,plataformas,tema_dominante,sub_dominante
YouTube::@marthatrending,T21_P2,21,39,3,18.8,1,16,YouTube,T06,T21_S1
YouTube::@mariadelsocorrorangel3725,T21_P2,21,40,3,37.5,1,8,YouTube,T21,T21_S5
YouTube::@nenajaime7967,T21_P2,21,41,3,30.0,3,10,YouTube,T08,T08_S7
YouTube::@migueldrilo6638,T21_P2,21,42,3,37.5,1,8,YouTube,T21,T07_S6
YouTube::@raulmarttinez442,T21_P2,21,43,3,37.5,1,8,YouTube,T21,T10_S2
YouTube::@ramz9778,T21_P2,21,44,3,60.0,1,5,YouTube,T21,T21_S2
YouTube::@robertoperez-co5yj,T21_P2,21,45,3,25.0,1,12,YouTube,T06,T06_S2
YouTube::@susanavalencia964,T21_P2,21,46,3,50.0,1,6,YouTube,T21,T21_S2
YouTube::@teresitacancela7956,T21_P2,21,47,3,37.5,1,8,YouTube,T21,T21_S5
YouTube::@trigger-strider015,T21_P2,21,48,3,27.3,1,11,YouTube,T21,T18_S2
Twitter::@MonicaVTampico,T22_P1,22,1,30,22.7,8,132,Twitter,T22,T22_S2
Twitter::@TampicoGob,T22_P1,22,2,17,50.0,2,34,Twitter,T22,T22_S1
YouTube::@IlceMontano,T22_P1,22,3,11,19.6,1,56,YouTube,T22,T13_S1
YouTube::@aracelibenitez9148,T22_P1,22,4,11,20.4,1,54,YouTube,T22,T22_S7
Twitter::@laexpresionmx,T22_P1,22,5,10,16.1,7,62,Twitter,T07,T07_S0
YouTube::@CristianJonathanRodríguezR-d4v,T22_P1,22,6,9,15.8,1,57,YouTube,T22,T17_S5
YouTube::@arturorodriguez3535,T22_P1,22,7,6,46.2,1,13,YouTube,T22,T22_S7
YouTube::@MiguelÁngelPalomares-v5t,T22_P1,22,8,6,37.5,1,16,YouTube,T22,T22_S0
YouTube::@franciscogamez6396,T22_P1,22,9,6,60.0,1,10,YouTube,T22,T22_S5
YouTube::@CarmenTou,T22_P1,22,10,5,29.4,4,17,YouTube,T22,T22_S5
YouTube::@viridianasanchez851,T22_P1,22,11,5,13.2,5,38,YouTube,T03,T03_S3
YouTube::@ramonchavezgarcia1367,T22_P1,22,12,5,33.3,1,15,YouTube,T22,T22_S2
YouTube::@danielalfonso8677,T22_P1,22,13,5,17.9,2,28,YouTube,T02,T02_S8
YouTube::@MariaCoreyLoyaReyes,T22_P1,22,14,5,41.7,1,12,YouTube,T22,T22_S0
TikTok::info7tamps,T22_P1,22,15,5,16.7,1,30,TikTok,T22,T22_S2
Twitter::@OlveraPablo15,T22_P1,22,16,5,55.6,1,9,Twitter,T22,T22_S5
YouTube::@cuauhtemoc8350,T22_P1,22,17,4,14.3,1,28,YouTube,T06,T20_S0
YouTube::@draalmaelenajoyacervera3437,T22_P1,22,18,4,16.0,1,25,YouTube,T06,T22_S0
YouTube::@Elena-123-t4o,T22_P1,22,19,4,28.6,1,14,YouTube,T22,T22_S7
Twitter::@SEGIAGUA,T22_P1,22,20,4,25.0,2,16,Twitter,T22,T02_S6
YouTube::@Graciela-b1l6n,T22_P1,22,21,4,33.3,1,12,YouTube,T22,T22_S5
YouTube::@GilbertoSadot,T22_P1,22,22,4,15.4,2,26,YouTube,T02,T02_S1
YouTube::@DaFalcón-m7h,T22_P1,22,23,4,80.0,1,5,YouTube,T22,T22_S7
YouTube::@josedejesuagonzalez7271,T22_P1,22,24,4,44.4,1,9,YouTube,T22,T22_S7
YouTube::@miguelangelespinalacosta5951,T22_P1,22,25,4,20.0,2,20,YouTube,T21,T21_S3
YouTube::@melcortes3963,T22_P1,22,26,4,13.3,1,30,YouTube,T06,T06_S0
YouTube::@camiloromero9971,T22_P1,22,27,4,25.0,1,16,YouTube,T22,T03_S2
YouTube::@heliosteran7144,T22_P1,22,28,4,14.8,1,27,YouTube,T22,T02_S1
YouTube::@PedroEspitia-p2f,T22_P1,22,29,3,27.3,1,11,YouTube,T22,T22_S0
Twitter::@ae_informativo,T22_P1,22,30,3,15.8,2,19,Twitter,T19,T03_S1
Facebook::Alexis Rocha,T22_P1,22,31,3,60.0,1,5,Facebook,T22,T22_S4
Facebook::Amalia Avalos,T22_P1,22,32,3,37.5,1,8,Facebook,T22,T22_S7
Twitter::@AgenciaOCNLD,T22_P1,22,33,3,15.0,3,20,Twitter,T19,T09_S1
YouTube::@JesusAlejandrobg1,T22_P1,22,34,3,17.6,1,17,YouTube,T06,T06_S0
YouTube::@CesarGutierrez-l7f,T22_P1,22,35,3,50.0,1,6,YouTube,T22,T22_S5
YouTube::@CaroDiaz-m3g,T22_P1,22,36,3,13.0,1,23,YouTube,T06,T04_S1
Twitter::@soy24siete,T22_P1,22,37,3,14.3,2,21,Twitter,T02,T02_S4
YouTube::@biolvsr1046,T22_P1,22,38,3,14.3,2,21,YouTube,T06,T21_S1
YouTube::@abelperezhernandez287,T22_P1,22,39,3,13.6,1,22,YouTube,T08,T04_S9
YouTube::@alexvillalpando3710,T22_P1,22,40,3,18.8,1,16,YouTube,T22,T22_S0
YouTube::@jorgeaguilar5122,T22_P1,22,41,3,25.0,1,12,YouTube,T22,T22_S4
YouTube::@itssservicesproviderjosema8220,T22_P1,22,42,3,21.4,1,14,YouTube,T10,T10_S2
YouTube::@TheCatbert2010,T22_P1,22,43,3,15.8,3,19,YouTube,T06,T06_S2
YouTube::@TanoLeónVázquez-r8i,T22_P1,22,44,3,17.6,1,17,YouTube,T21,T22_S4
YouTube::@karenchic4860,T22_P1,22,45,3,15.8,1,19,YouTube,T05,T14_S1
YouTube::@juliomenaarroyo1098,T22_P1,22,46,3,33.3,1,9,YouTube,T22,T22_S0
YouTube::@josesalomechavezamaya5162,T22_P1,22,47,3,33.3,1,9,YouTube,T22,T22_S5
YouTube::@josuereyes7524,T22_P1,22,48,3,33.3,1,9,YouTube,T22,T02_S8
YouTube::@mamarodriguez9122,T22_P1,22,49,3,23.1,1,13,YouTube,T06,T22_S7
YouTube::@mariluroman5709,T22_P1,22,50,3,15.8,2,19,YouTube,T06,T06_S5
YouTube::@reystarkbanner207,T22_P1,22,51,3,33.3,1,9,YouTube,T22,T22_S0
YouTube::@raulalejo4183,T22_P1,22,52,3,17.6,1,17,YouTube,T22,T05_S5
YouTube::@rojoazul1687,T22_P1,22,53,3,23.1,1,13,YouTube,T22,T22_S7
YouTube::@rosalbapaniagua9243,T22_P1,22,54,3,23.1,1,13,YouTube,T06,T03_S5
YouTube::@tapatia6829,T22_P1,22,55,3,21.4,3,14,YouTube,T10,T10_S2
YouTube::@yotaroukauka,T22_P1,22,56,3,17.6,1,17,YouTube,T21,T22_S0
Facebook::Delicias Mamam,T22_P2,22,1,11,28.2,11,39,Facebook,T22,T22_S3
Facebook::Ana Yuliana Mar Torres,T22_P2,22,2,10,47.6,6,21,Facebook,T22,T22_S3
Facebook::Turismo Tampico,T22_P2,22,3,8,30.8,16,26,Facebook,T22,T22_S3
Facebook::Linda Valdez Cruz,T22_P2,22,4,7,41.2,3,17,Facebook,T22,T22_S3
Facebook::Letty Aguilar,T22_P2,22,5,6,75.0,3,8,Facebook,T22,T22_S3
YouTube::@RuthOvalle-b5f,T22_P2,22,6,6,46.2,1,13,YouTube,T22,T22_S3
YouTube::@miguelangelleal451,T22_P2,22,7,6,40.0,1,15,YouTube,T22,T22_S3
Facebook::Myrna Leticia Hernandez,T22_P2,22,8,6,37.5,6,16,Facebook,T22,T22_S3
Facebook::Luis Loaiza,T22_P2,22,9,6,54.5,6,11,Facebook,T22,T22_S3
Facebook::Fidencio Rocha,T22_P2,22,10,5,27.8,3,18,Facebook,T22,T22_S3
Facebook::Cornelio Lopez,T22_P2,22,11,5,55.6,1,9,Facebook,T22,T22_S3
Facebook::Ana Laura E P,T22_P2,22,12,5,26.3,12,19,Facebook,T16,T16_S0
Facebook::Mari Mrm,T22_P2,22,13,5,71.4,3,7,Facebook,T22,T22_S3
Facebook::Veronica Huerta,T22_P2,22,14,4,22.2,2,18,Facebook,T22,T16_S5
Facebook::Irene Almendarez Moreno,T22_P2,22,15,4,66.7,5,6,Facebook,T22,T22_S3
Instagram::kiosquitometro,T22_P2,22,16,4,20.0,2,20,Instagram,T22,T22_S3
Facebook::Ber Joss,T22_P2,22,17,4,57.1,3,7,Facebook,T22,T22_S3
Facebook::Javier Meraz,T22_P2,22,18,4,26.7,5,15,Facebook,T22,T22_S3
Facebook::Arturo Garibay,T22_P2,22,19,3,23.1,3,13,Facebook,T22,T22_S3
Facebook::Aurelio Cantú D,T22_P2,22,20,3,27.3,2,11,Facebook,T22,T22_S3
Facebook::Francisco Adrian Pallares Martinez,T22_P2,22,21,3,20.0,7,15,Facebook,T16,T16_S0
Facebook::Deniss Rangel,T22_P2,22,22,3,27.3,3,11,Facebook,T22,T22_S3
Facebook::Patito Sanchez,T22_P2,22,23,3,50.0,3,6,Facebook,T22,T22_S3
Facebook::Jesus Sobrevilla,T22_P2,22,24,3,50.0,1,6,Facebook,T22,T22_S3
Twitter::@MarianaSot9eis,T22_P2,22,25,3,15.8,2,19,Twitter,T17,T17_S0
Facebook::Veronica Arriaga,T22_P2,22,26,3,60.0,4,5,Facebook,T22,T22_S3
YouTube::@chimichurri260,T22_P2,22,27,3,21.4,3,14,YouTube,T06,T22_S3
YouTube::@gracielamora2894,T22_P2,22,28,3,60.0,1,5,YouTube,T22,T22_S3
Twitter::@P_Civil_Magazin,T23_P1,23,1,10,45.5,2,22,Twitter,T23,T23_S1
Twitter::@mariolealmx,T23_P1,23,2,7,13.7,3,51,Twitter,T07,T07_S3
YouTube::@GerardoAgustínGuzmánRíos-o8r,T23_P1,23,3,7,36.8,1,19,YouTube,T23,T23_S6
Twitter::@2ositoo,T23_P1,23,4,6,12.0,2,50,Twitter,T04,T04_S1
TikTok::prevenciondelitotampico,T23_P1,23,5,5,13.5,1,37,TikTok,T07,T18_S2
Twitter::@AISportPredicts,T23_P1,23,6,3,30.0,1,10,Twitter,T23,T23_S8
Instagram::kiosquitometro,T23_P1,23,7,3,15.0,2,20,Instagram,T22,T22_S3
Facebook::Abby Brito,T23_P1,23,8,3,33.3,1,9,Facebook,T23,T23_S3
Twitter::@SEGIAGUA,T23_P1,23,9,3,18.8,2,16,Twitter,T22,T02_S6
Twitter::@dfocovi,T23_P1,23,10,3,33.3,1,9,Twitter,T23,T23_S0
YouTube::@choche9068,T23_P1,23,11,3,60.0,1,5,YouTube,T23,T23_S9
YouTube::@draalmaelenajoyacervera3437,T23_P1,23,12,3,12.0,1,25,YouTube,T06,T22_S0
YouTube::@mimimorelos,T23_P1,23,13,3,12.5,2,24,YouTube,T06,T06_S0
Instagram::ricafergo,T24_P1,24,1,12,26.7,1,45,Instagram,T24,T18_S0
YouTube::@rubenchavarriamarquez9084,T24_P1,24,2,9,13.8,1,65,YouTube,T24,T24_S6
YouTube::@leonardocisneros6189,T24_P1,24,3,8,15.1,1,53,YouTube,T21,T24_S0
YouTube::@martinvillanueva8442,T24_P1,24,4,8,12.3,1,65,YouTube,T24,T24_S3
YouTube::@enahu91,T24_P1,24,5,7,14.3,1,49,YouTube,T10,T07_S1
YouTube::@Iztacalquense,T24_P1,24,6,6,12.5,2,48,YouTube,T02,T02_S1
YouTube::@Macon-xh5ik,T24_P1,24,7,5,19.2,1,26,YouTube,T24,T04_S0
YouTube::@joseangelmatias1466,T24_P1,24,8,4,17.4,1,23,YouTube,T24,T18_S1
YouTube::@SansonMartinez-n7p,T24_P1,24,9,3,42.9,1,7,YouTube,T24,T24_S0
