contexto_id,plataforma,n_mensajes_utiles,n_lemas,lemas
Facebook|https://www.facebook.com/secretariadeculturatampico/posts/pfbid02N8Y8F9PgrYeYNLEQ9xzypQVrs8YmYhqzVAWidRGzRzQSFhhJKBbG4oCU27ZHpxrWl,Facebook,4,125,excelente proyecto felicidad fusion huasteca danihel padilla juanis jimenez juanis cuicoyan juan castro lopez juan antonio lopez marialuisa estrada altamirano sara hernandez laura rivera ballet folklorico yali tlacuatzin rogelio rios diaz alfredo espinosa armando martinez gil alberto martinez carreon antonio juarez sobrevilla bft ballet folklorico tamaulipas mario carballo festival del huapango gobierno municipal tampico encabezado alcaldesa zacil villarreal anaya cultura cordial invitacion festival del huapango tampico capital huastecas marco dia nacional huapango inicio maestro especialista tradicion huapango abordar torno historia relevancia identidad huasteco resaltar fortalecer tradicion distinto mirada pierdar charla viernes teatro farol celebracion buscar honrar riqueza cultura huasteco musica danza conocimiento contexto cabo presentacion artistico agrupacion dancistica musical presencia artista invitado region abril consulta programacion completo cartelera secretariadecultura tampicovacontodo arteycultura josefina isabel rodriguez sanchez
Twitter|https://x.com/LaRedAltamiraMx/status/2039588377419268261,Twitter,2,25,red fortalece gobierno tampico sistema alumbrado publico diverso sector click leer web somoslared estamosentodaspart red averno querer barrabas liberen barrabas click leer web somoslared estamosentodaspart
YouTube|https://www.youtube.com/watch?v=YLL7PvctjJI,YouTube,1,2,luna lleno
Facebook|https://www.facebook.com/reel/4316266108653361/,Facebook,6,48,importante mejorar servicio incorporar canastilla metro fortalecer alumbrado publico iniciar modernizacion avenida principal luminaria watts mejorar visibilidad seguridad actual reubicar calle secundario optimizar recurso mantenimiento poste incluir pintura ano tampicovacontodo tampicotecuida excelente presidenta tampico tampico brillar felicidad presidenta excelente cambio tampico cuida mams noticia deber normal equipo necesario
Facebook|https://www.facebook.com/reel/1899022397395066/,Facebook,3,22,seguir continuar labor limpieza canal pluvial colonia borreguera reforzar accion cuidar familia tampiquenas tampicovacontodo tampicotecuida excelente respuesta lic monica villarreal excelente presidentar
Facebook|https://www.facebook.com/PrevencionDelDelitoTampico/posts/pfbid036tUoY6GpS3JEt8V5su2XyMufkm1XiNn7s2rnRKiaKMyeKSWss1dWzLjBgk3mBYnSl,Facebook,11,411,autismo forma persona sentir pensar mundo enfermedad forma distinto ninas nino tea trastorno espectro autista conducta caracteristica puntita oido ruido fuerte perfeccionista mano aplaudir balancear lograr emocionalmente abril dia mundial concienciacion autismo amable inclusivo delincuente arteli expr torre colonia unidad modelo tampico amaguir cachazo escopeta gordo atra acercar mencionar salir valiente andar armado nuevamente traer gafete identificacion distancia sacar sinceramente delincuente volar minimo dejar perfectamente disparar recorrer metro armado tirar celular camara corporal traer tercer camara danar grabacion algun aparato hackear telefono echar anteriormente cargo camara corporal estilo policia line evitar hablar claro salir arteli area ajeno deber pedir permiso indicacion personal tienda andar armado ingresar area pubiica pequeno area caja pasillo fruta tienda alto afluencia gente salida falto comentar adulto traia celular supuestamente indicacion cosa prohibido traer celular protocolo seguridad traer celular principio hablar telefono informir andar llamar telefono queja informar equipo radio comunicacion salir operador radio comunicacion grabado grabandomar celular traer salir comun seguido walmart hidalgo hidalgo walmart aeropuerto soriano aeropuerto chedraui centro arteli centro centro tampico vuelta novedad afore mercado farmacia similar bodega aurrera san pedro mercado farmacia similar farmacia similar oxxo farmacia aurrera san pedro cometra mercado pasillo mercado madero altamirar reciente infonavit esperar transporte nuevamente sacar dinero empresario sur tamaulipa querer salir mandado normalmente cualquiera ciudadano derecho grabar denunciar empresa cometra empleado andar cometer algun delito obligacion cualquiera ciudadano presentar video prueba cualquiera andir armado llamesar policia soldado marino guardia nacional escrutinio publico funcion labor portar arma fuego gordo reir creer suficiente soportar video empiezo subir noticiero nacional aparte presentar denuncia servir seguridad publico nivel fgj servicio empresario servicio poblacion caso unico almenos caso denuncia campana quererte correr sur tamaulipas tecnico cajero complicir justificar presencia cometra cajero denunciar medio legal comunicacion denuncia derecho humano represalia denunciar delito grave esperar llegada policia estatal sorpresa llegar patrulla fallar memoria mandar coca cola jueves agua llegar exacto nuevamente complice cometra continuo llegar policia diferencia hora jueves exacto encomienda cometra panamericanos una mugre policia estatal mostrar escucharon meter gente arteli informar guardia arteli situacion gerente querer estatal derecho querer grabar ley olimpia ley olimpia ley olimpia prohibio ciudadano cualquiera grabacion corrupto mandar trabajador denunciar empresa cosa hariar vehiculo personal involucrar ley ciudadano deber molestar forma casa cualquiera erea publico absolutamente incluir civil servidor publico perteneciente empresa llamar libertad unico ubo persona sali amanecer tienda portar atuendo parecido personal fgj andar moto semana entrar adivino comunicar real minimo hora encontrar pronto martes manana soriano aeropuerto walmart aeropuerto posiblemente nuevamente expres transitar
Facebook|https://www.facebook.com/TampicoGob/posts/pfbid02Emk5NecF7CTsYnLotmA323BAbj5xopfsMSRTyc7kCfSuUxUA2SJrsjDGmtAtqAiWl,Facebook,8,54,sorpresa regalar pase doble concierto bronco participar dejanos comentario cancion favorito banda ganador seleccionar azar participar pierdar oportunidad vivir experiencia libros tonto oro bronco volver enamorar zapato tacon fregar termino baile avisar auno ganar deber boleto evento mandar ganar sandra nava sandra gamez donde reclamar premio nooo olvidar dejar terminar exito bronco querido saludo
Facebook|https://www.facebook.com/monicavtampico/posts/pfbid02Je4VevqKybfBFKujw5RHBNR1t9D4heraTY6MpGu4JzsHLRVmzMBB3wDTKnLJEKLPl,Facebook,8,23,turista favorito felicidad felicidad nieto presidentar nora izaguirre turista guapo guapo danielito abuela feliz guapo nieto bendicion guapisimo nieto chulado contento disfrutar tesoro
YouTube|https://www.youtube.com/watch?v=clBKo_ZwbYQ,YouTube,3,16,felicidades precioso ganastser fuerza tenacidad bendigar familia felicidades lindo exito bravo logro umplir meta felicitacion familia
Twitter|https://x.com/EjeConurbado/status/2039760049350877643,Twitter,1,11,abate rezago alumbrado publico iniciar programa renovacion sistema tamaulipas tampico cdvictoria
YouTube|https://www.youtube.com/watch?v=GRAuv38LnZw,YouTube,98,500,expulsion encierre juzgados alta patria enviados cadalzo minimo paredon traidor patria peso ley mexico caer viva claudia salir local nacional ejercito crear falso puro bla salir reactive traidores patria corruptos querer comentario comentar historial inventar convenir simple comentario mundo entero comentario pensar perdona protejar religioso domingo ect pena muerte pensar pensar jecucio corrupcion mexico nivel gobierno armado corrupto cabeza vaca madre peso corrupto pais chm carcel nomas deber decomisar paredon exilio vecealmiramte muerte jamas cabeza vaca alito xochilt elektra salina pena fox gortari hermano hijo etc etc robl juzgar patria baja decomiso anos carcel perpetua acuerdo pena muerte castigar perpetua marino traidor patria arma matar fuerza armado propiedad saquenle sopa carcel involucrado perpeua castigo desonerar fuerza pais limpio saqueo desviacion programa beneficio funcionario desaparicion aviador organos solapador complice manejo encubridor gente principios ano hacabar decomisar ley traidor mexicano defrauden mexicano deber peso ley escarmiento seguir mano serio parariar marina delincuente juzgar peso deber deber justicia perpetua descarado militar eslabon funcionario marina informir mananera medio golpear corrupto silla electrico gas cadena impide partidox politicos delincuencia corrupcion delincuencia preguntenle aceptan pri prd movimiento ciudadano organizada apasarlo infelicrs merecen pagar general angeles descubrir juicio perdidron comentario marina acuerdo unidos expulsen cadena seguir robar paises castigar pregunto ciudadano aplicar castigo tradicionales ocupen puestos disfrutan robado justicia participan ciudadano espero delicuent justicias perpetran delincuencia organizada mexicano pone juzgar dictar espulgar inaceptable den degradados encarcelados dinero delincuente publico relaciones alto encarcelan ensanan manuel farios traidores arraigado complicidad gobernar querer querer mexico estructura complicidad denuncia pasar luz ilegal dimension soborno lavado actividad criminal hipocrita creer federal adivino traicionero millon dema merecer fusilamiento perpetuo civil anticipado conducta deven acavar rata juzgar manoso paredon ano degradar nivel nacional penalmente capital militar pagar lomandir sale maga pagar delito maloso magas unidos report see thing mexicano mandir diablo maga pagar exmilitar echir claudia omar harfuch arma arma militar peco vaca detener rigor traicion vivo decomisar repetir general pancho averiguamo cunta metido pais mexicanas ejercito fuerza marina guardia involucrado narcotraficantes organizada guachicol hidrocarburos rata disfrazado autoridad verguenza siii decomisir querer pais mandarlos suficiente deverian quedar costarcia cargo verguenzar cevero castigo autoridad aberguenzo pais suficientir baja justicia pueblo condene traidores abuso federal confisque yyyy bancarias regresen pueblo maxima funcionario traicionar robar nacion pueblo justicia dictamina vende duro malos ambisioso mal habio botiquin castigo expilsar mari juicio juramento automatico publico exepcion perpetua resarcir ocasionado nacion perverso fusilelo institucion ganar comida perpetuo para pensar cometer volver traicionar involucrado devar pagar lar implementar ala precidente confio pueblo confiar confisquen robado mes atras pueblo vendiar comprar barato dejar huachicol gobierno antiguo trabajador judicial comandante malo sana caden ipocrita kelo denles capital basura ala terminar problema desgracia amexico agarren acabar justicia perpetua contrabando autoridad ala electrico pura queder deberiar aser exigir malandro merecer que familia valer perder puno billete sombra vida gozar robar piso patrio claudia viejo revolver noticia viejo estudien crear cuidado narco maton justo aiguir mundo cambi preocupar hotel vender podrido bola quitandolar aprender bastar vividor fuerte traicionar patriota acuerdo ojala favor asesino votar hermano bastar
Twitter|https://x.com/TampicoViral/status/2039777122193920389,Twitter,1,22,usuarios tampico acuerdo facebook organizar bloqueo protesta caso ezequiel cheque gonzalez monica villarreal capturar asesino protegido pronto venir avalancha justicia social tampico
Facebook|https://www.facebook.com/reel/951305644059056/,Facebook,3,12,tamul arenal quedar mural bonito arbol vida monica villarreal saludo maestro panchito
Twitter|https://x.com/Jaume_Osante/status/2039917486041121279,Twitter,1,22,dia mundial autismo luz adriana villarreal anaya encabezar emotivo convivencia impulsar inclusion apoyo familia atencion integral nina nino tampico tampico revistadebate nota
Twitter|https://x.com/biggerthanvic/status/2039924255685492894,Twitter,2,9,acabar romper tradicion familia destruistar gobierno tampico amiga context
Twitter|https://x.com/pucca_cn/status/2039969019726336166,Twitter,2,19,tratar senores gobierno morena mandado amedrentar viuda pedir justicia huevon huevona monica villarreal amedrentar viuda mana gracias votar morena
Twitter|https://x.com/TampicoViral/status/2040504208500064559,Twitter,1,40,mensaje eneri balleza exigir justicia ezequiel cheque gonzalez colonia morelos tampico ano existencia retirir apoyo alcaldesa monica villarreal resolver caso complicar seriamente reeleccion tampico personal feria tampico agredir mujer familiar ezequiel cheque gonzalez protesta pacifico exigir justicia atropellamiento tampico tamaulipas
Facebook|https://www.facebook.com/secretariadeculturatampico/posts/pfbid02hQCBsFMDnghP1Mh8pmRzDhrtr6HtH1H9iDUtXoES1q7tXzrhzhkMaHnjZnN7ixfSl,Facebook,9,108,bailes populares gobierno municipal tampico encabezado alcaldesa zacil villarreal anaya cultura cordial invitacion bailes populares domingo marco jornadas paz cultura paz cabo tarde lleno ritmo convivencia ocasion participacion pollo ruiz ambiente disfrutar musica baile espacio sano convivencia domingo abril plaza hijas tampico entrada libre secretariadecultura tampicovacontodo arteycultura cambiar grupo variable baile permanente domingo senora monica gente kiere domingo sano diversion traigem otrav calixto mendes deberiar invitar huapanguero norteno versatil wewa samantha limantur pelee orden ambiente familiar ami gustar baile bailar nadamas dia gusto senora promocion gustar empezar cosa byeee seguir bailes wow padre sacudir polilla desestresarno gracias presidenta monica villarreal departamento cultura excelente tarde empezar acabar temprano marinba
Facebook|https://www.facebook.com/TampicoGob/posts/pfbid062nsJKfgtMsU5stzYxDHP9FT5RQQ1KfanrqF2uhR6dVYjZG8HJNxXpmH4cqHZgP8l,Facebook,4,38,sorpresa regalar pase doble concierto gabito ballesteros participar dejanos comentario turistico favorito tampico ganador seleccionar azar dejar comentario participar pierdar oportunidad vivir experiencia playa miramar clopatra felicidades ganadoras favor privado reclamar premio felicidades ganadoras favor mensaje entrega cortesia
