usuario,palabra,conteo,tema,sub,plataforma
Facebook::Aurora Zurc,programa,1,48,0,Facebook
Facebook::Aurora Zurc,sonrisas,1,5,2,Facebook
Facebook::Aurora Zurc,bienestar,1,47,2,Facebook
Facebook::Aurora Zurc,colonia,1,47,4,Facebook
Facebook::Aurora Zurc,generar,1,23,8,Facebook
Facebook::Aurora Zurc,ahorro,1,32,6,Facebook
Facebook::Aurora Zurc,importante,1,48,0,Facebook
Facebook::Aurora Zurc,economia,1,23,1,Facebook
Facebook::Aurora Zurc,familia,1,14,1,Facebook
Facebook::Badir Alvarado Maldonado,felicidad,2,0,2,Facebook
Facebook::Badir Alvarado Maldonado,evento,1,6,4,Facebook
Facebook::Badir Alvarado Maldonado,nino,1,14,0,Facebook
Facebook::Badir Alvarado Maldonado,alcaldesar,1,34,0,Facebook
Facebook::Baird Damon,policia,8,2,12,Facebook
Facebook::Baird Damon,salir,7,10,6,Facebook
Facebook::Baird Damon,cualquiera,7,4,2,Facebook
Facebook::Baird Damon,traer,6,49,7,Facebook
Facebook::Baird Damon,andar,5,49,7,Facebook
Facebook::Baird Damon,celular,5,5,6,Facebook
Facebook::Baird Damon,armado,4,25,0,Facebook
Facebook::Baird Damon,nuevamente,4,16,6,Facebook
Facebook::Baird Damon,aeropuerto,4,37,4,Facebook
Facebook::Baird Damon,mercado,4,45,1,Facebook
Facebook::Baird Damon,ciudadano,4,34,2,Facebook
Facebook::Baird Damon,denunciar,4,46,0,Facebook
Facebook::Baird Damon,publico,4,34,1,Facebook
Facebook::Baird Damon,ley,4,49,6,Facebook
Facebook::Baird Damon,camara,3,5,4,Facebook
Facebook::Baird Damon,telefono,3,5,6,Facebook
Facebook::Baird Damon,area,3,17,8,Facebook
Facebook::Baird Damon,personal,3,2,4,Facebook
Facebook::Baird Damon,tienda,3,2,12,Facebook
Facebook::Baird Damon,comunicacion,3,32,13,Facebook
Facebook::Baird Damon,centro,3,17,1,Facebook
Facebook::Baird Damon,similar,3,17,6,Facebook
Facebook::Baird Damon,querer,3,42,-1,Facebook
Facebook::Baird Damon,derecho,3,12,3,Facebook
Facebook::Baird Damon,empresa,3,23,7,Facebook
Facebook::Baird Damon,denuncia,3,11,0,Facebook
Facebook::Baird Damon,estatal,3,31,6,Facebook
Facebook::Baird Damon,llegar,3,41,4,Facebook
Facebook::Baird Damon,delincuente,2,49,2,Facebook
Facebook::Baird Damon,tampico,2,13,0,Facebook
Facebook::Baird Damon,gordo,2,41,6,Facebook
Facebook::Baird Damon,sacar,2,10,9,Facebook
Facebook::Baird Damon,minimo,2,2,0,Facebook
Facebook::Baird Damon,grabacion,2,42,10,Facebook
Facebook::Baird Damon,algun,2,9,5,Facebook
Facebook::Baird Damon,hablar,2,42,-1,Facebook
Facebook::Baird Damon,deber,2,49,-1,Facebook
Facebook::Baird Damon,indicacion,2,43,5,Facebook
Facebook::Baird Damon,pasillo,2,28,9,Facebook
Facebook::Baird Damon,gente,2,42,0,Facebook
Facebook::Baird Damon,cosa,2,10,11,Facebook
Facebook::Baird Damon,seguridad,2,31,1,Facebook
Facebook::Baird Damon,llamar,2,41,2,Facebook
Facebook::Baird Damon,informar,2,15,10,Facebook
Facebook::Baird Damon,radio,2,4,18,Facebook
Facebook::Baird Damon,hidalgo,2,17,4,Facebook
Facebook::Baird Damon,aurrera,2,46,6,Facebook
Facebook::Baird Damon,san,2,43,1,Facebook
Facebook::Baird Damon,pedro,2,43,1,Facebook
Facebook::Baird Damon,esperar,2,19,0,Facebook
Facebook::Baird Damon,empresario,2,23,1,Facebook
Facebook::Baird Damon,sur,2,17,0,Facebook
Facebook::Baird Damon,grabar,2,30,3,Facebook
Facebook::Baird Damon,delito,2,31,5,Facebook
Facebook::Baird Damon,presentar,2,15,6,Facebook
Facebook::Baird Damon,video,2,30,3,Facebook
Facebook::Baird Damon,guardia,2,2,1,Facebook
Facebook::Baird Damon,nacional,2,38,1,Facebook
Facebook::Baird Damon,portar,2,21,4,Facebook
Facebook::Baird Damon,servicio,2,15,2,Facebook
Facebook::Baird Damon,caso,2,15,5,Facebook
Facebook::Baird Damon,unico,2,46,5,Facebook
Facebook::Baird Damon,cajero,2,32,10,Facebook
Facebook::Baird Damon,mandar,2,35,0,Facebook
Facebook::Baird Damon,jueves,2,44,2,Facebook
Facebook::Baird Damon,exacto,2,19,6,Facebook
Facebook::Baird Damon,hora,2,5,2,Facebook
Facebook::Baird Damon,torre,1,4,5,Facebook
Facebook::Baird Damon,colonia,1,47,4,Facebook
Facebook::Baird Damon,unidad,1,2,10,Facebook
Facebook::Baird Damon,modelo,1,30,7,Facebook
Facebook::Baird Damon,atra,1,4,14,Facebook
Facebook::Baird Damon,acercar,1,5,2,Facebook
Facebook::Baird Damon,mencionar,1,11,8,Facebook
Facebook::Baird Damon,valiente,1,41,8,Facebook
Facebook::Baird Damon,identificacion,1,12,1,Facebook
Facebook::Baird Damon,distancia,1,40,3,Facebook
Facebook::Baird Damon,sinceramente,1,19,8,Facebook
Facebook::Baird Damon,volar,1,11,5,Facebook
Facebook::Baird Damon,dejar,1,42,4,Facebook
Facebook::Baird Damon,disparar,1,4,6,Facebook
Facebook::Baird Damon,recorrer,1,6,9,Facebook
Facebook::Baird Damon,metro,1,20,5,Facebook
Facebook::Baird Damon,tirar,1,33,6,Facebook
Facebook::Baird Damon,tercer,1,43,1,Facebook
Facebook::Baird Damon,danar,1,49,14,Facebook
Facebook::Baird Damon,aparato,1,6,3,Facebook
Facebook::Baird Damon,echar,1,29,7,Facebook
Facebook::Baird Damon,cargo,1,34,-1,Facebook
Facebook::Baird Damon,estilo,1,9,12,Facebook
Facebook::Baird Damon,evitar,1,22,4,Facebook
Facebook::Baird Damon,claro,1,42,-1,Facebook
Facebook::Baird Damon,ajeno,1,9,8,Facebook
Facebook::Baird Damon,pedir,1,45,0,Facebook
Facebook::Baird Damon,permiso,1,44,4,Facebook
Facebook::Baird Damon,ingresar,1,2,7,Facebook
Facebook::Baird Damon,pequeno,1,18,5,Facebook
Facebook::Baird Damon,caja,1,5,6,Facebook
Facebook::Baird Damon,fruta,1,4,14,Facebook
Facebook::Baird Damon,alto,1,35,2,Facebook
Facebook::Baird Damon,afluencia,1,23,0,Facebook
Facebook::Baird Damon,salida,1,12,5,Facebook
Facebook::Baird Damon,falto,1,36,8,Facebook
Facebook::Baird Damon,comentar,1,48,4,Facebook
Facebook::Baird Damon,adulto,1,14,0,Facebook
Facebook::Baird Damon,supuestamente,1,10,10,Facebook
Facebook::Baird Damon,prohibido,1,29,7,Facebook
Facebook::Baird Damon,protocolo,1,22,10,Facebook
Facebook::Baird Damon,principio,1,17,4,Facebook
Facebook::Baird Damon,equipo,1,37,0,Facebook
Facebook::Baird Damon,operador,1,49,4,Facebook
Facebook::Baird Damon,grabado,1,30,5,Facebook
Facebook::Baird Damon,comun,1,14,3,Facebook
Facebook::Baird Damon,seguido,1,3,1,Facebook
Facebook::Baird Damon,chedraui,1,28,4,Facebook
Facebook::Baird Damon,vuelta,1,21,1,Facebook
Facebook::Baird Damon,novedad,1,46,5,Facebook
Facebook::Baird Damon,bodega,1,46,6,Facebook
Facebook::Baird Damon,oxxo,1,38,9,Facebook
Facebook::Baird Damon,madero,1,13,-1,Facebook
Facebook::Baird Damon,reciente,1,12,5,Facebook
Facebook::Baird Damon,infonavit,1,28,1,Facebook
Facebook::Baird Damon,transporte,1,16,4,Facebook
Facebook::Baird Damon,dinero,1,49,1,Facebook
Facebook::Baird Damon,tamaulipa,1,32,10,Facebook
Facebook::Baird Damon,empleado,1,20,13,Facebook
Facebook::Baird Damon,cometer,1,49,3,Facebook
Facebook::Baird Damon,obligacion,1,10,13,Facebook
Facebook::Baird Damon,prueba,1,34,4,Facebook
Facebook::Baird Damon,andir,1,28,4,Facebook
Facebook::Baird Damon,soldado,1,36,5,Facebook
Facebook::Baird Damon,marino,1,10,6,Facebook
Facebook::Baird Damon,funcion,1,22,3,Facebook
Facebook::Baird Damon,labor,1,2,4,Facebook
Facebook::Baird Damon,arma,1,38,0,Facebook
Facebook::Baird Damon,fuego,1,2,4,Facebook
Facebook::Baird Damon,reir,1,33,2,Facebook
Facebook::Baird Damon,creer,1,10,14,Facebook
Facebook::Baird Damon,suficiente,1,34,4,Facebook
Facebook::Baird Damon,soportar,1,10,10,Facebook
Facebook::Baird Damon,subir,1,41,2,Facebook
Facebook::Baird Damon,noticiero,1,10,9,Facebook
Facebook::Baird Damon,aparte,1,49,10,Facebook
Facebook::Baird Damon,servir,1,10,8,Facebook
Facebook::Baird Damon,nivel,1,35,2,Facebook
Facebook::Baird Damon,poblacion,1,22,4,Facebook
Facebook::Baird Damon,campana,1,26,4,Facebook
Facebook::Baird Damon,correr,1,9,5,Facebook
Facebook::Baird Damon,tamaulipas,1,13,0,Facebook
Facebook::Baird Damon,tecnico,1,35,5,Facebook
Facebook::Baird Damon,justificar,1,24,4,Facebook
Facebook::Baird Damon,presencia,1,24,0,Facebook
Facebook::Baird Damon,medio,1,5,1,Facebook
Facebook::Baird Damon,legal,1,28,8,Facebook
Facebook::Baird Damon,humano,1,29,5,Facebook
Facebook::Baird Damon,grave,1,32,7,Facebook
Facebook::Baird Damon,llegada,1,22,6,Facebook
Facebook::Baird Damon,sorpresa,1,24,1,Facebook
Facebook::Baird Damon,patrulla,1,4,11,Facebook
Facebook::Baird Damon,fallar,1,18,2,Facebook
Facebook::Baird Damon,memoria,1,46,0,Facebook
Facebook::Baird Damon,cola,1,22,5,Facebook
Facebook::Baird Damon,agua,1,17,0,Facebook
Facebook::Baird Damon,complice,1,30,4,Facebook
Facebook::Baird Damon,continuo,1,24,2,Facebook
Facebook::Baird Damon,diferencia,1,37,0,Facebook
Facebook::Baird Damon,mugre,1,27,2,Facebook
Facebook::Baird Damon,mostrar,1,44,3,Facebook
Facebook::Baird Damon,meter,1,10,10,Facebook
Facebook::Baird Damon,situacion,1,2,3,Facebook
Facebook::Baird Damon,gerente,1,17,0,Facebook
Facebook::Baird Damon,corrupto,1,49,8,Facebook
Facebook::Baird Damon,trabajador,1,2,6,Facebook
Facebook::Baird Damon,vehiculo,1,11,2,Facebook
Facebook::Baird Damon,involucrar,1,44,1,Facebook
Facebook::Baird Damon,molestar,1,49,7,Facebook
Facebook::Baird Damon,forma,1,22,12,Facebook
Facebook::Baird Damon,casa,1,30,0,Facebook
Facebook::Baird Damon,incluir,1,20,6,Facebook
Facebook::Baird Damon,civil,1,31,0,Facebook
Facebook::Baird Damon,servidor,1,34,1,Facebook
Facebook::Baird Damon,libertad,1,21,2,Facebook
Facebook::Baird Damon,persona,1,2,3,Facebook
Facebook::Baird Damon,amanecer,1,11,4,Facebook
Facebook::Baird Damon,parecido,1,41,2,Facebook
Facebook::Baird Damon,moto,1,28,4,Facebook
Facebook::Baird Damon,semana,1,35,8,Facebook
Facebook::Baird Damon,entrar,1,5,1,Facebook
Facebook::Baird Damon,comunicar,1,22,12,Facebook
Facebook::Baird Damon,real,1,48,1,Facebook
Facebook::Baird Damon,encontrar,1,45,3,Facebook
Facebook::Baird Damon,pronto,1,42,8,Facebook
Facebook::Baird Damon,martes,1,37,8,Facebook
Facebook::Baird Damon,manana,1,28,3,Facebook
Facebook::Baird Damon,posiblemente,1,36,8,Facebook
Facebook::Baird Damon,transitar,1,2,7,Facebook
Facebook::BanRo Lupis,calle,3,17,1,Facebook
Facebook::BanRo Lupis,vecino,1,17,1,Facebook
Facebook::BanRo Lupis,canal,1,19,7,Facebook
Facebook::BanRo Lupis,necesitar,1,45,0,Facebook
Facebook::BanRo Lupis,jornada,1,47,2,Facebook
Facebook::BanRo Lupis,descacharrizacion,1,9,6,Facebook
Facebook::BanRo Lupis,solar,1,28,1,Facebook
Facebook::BanRo Lupis,utilizar,1,34,1,Facebook
Facebook::BanRo Lupis,animal,1,18,1,Facebook
Facebook::Ber Joss,evento,3,6,4,Facebook
Facebook::Ber Joss,felicidades,3,0,2,Facebook
Facebook::Ber Joss,hermoso,2,28,0,Facebook
Facebook::Ber Joss,super,2,28,2,Facebook
Facebook::Ber Joss,tampico,1,13,0,Facebook
Facebook::Ber Joss,presente,1,14,6,Facebook
Facebook::Ber Joss,diversion,1,14,0,Facebook
Facebook::Ber Joss,nino,1,14,0,Facebook
Facebook::Ber Joss,lleno,1,0,6,Facebook
Facebook::Ber Joss,atento,1,42,0,Facebook
Facebook::Ber Joss,gente,1,42,0,Facebook
Facebook::Ber Joss,felicidad,1,0,2,Facebook
Facebook::Ber Joss,presidenta,1,47,3,Facebook
Facebook::Ber Joss,tampicovacontodo,1,47,-1,Facebook
Facebook::Ber Joss,excelente,1,47,5,Facebook
Facebook::Berrones Morris Poncho,alcaldesa,5,47,0,Facebook
Facebook::Berrones Morris Poncho,excelente,3,47,5,Facebook
Facebook::Berrones Morris Poncho,gracias,1,30,1,Facebook
Facebook::Berrones Morris Poncho,nino,1,14,0,Facebook
Facebook::Berrones Morris Poncho,gustar,1,28,2,Facebook
Facebook::Berrones Morris Poncho,regalo,1,30,1,Facebook
Facebook::Berrones Morris Poncho,gracia,1,14,8,Facebook
Facebook::Berrones Morris Poncho,parar,1,42,5,Facebook
Facebook::Beto Rosano,gracias,2,30,1,Facebook
Facebook::Beto Rosano,patrimonio,2,31,1,Facebook
Facebook::Beto Rosano,padrisimo,1,14,8,Facebook
Facebook::Beto Rosano,evento,1,6,4,Facebook
Facebook::Beto Rosano,tampico,1,13,0,Facebook
Facebook::Beto Rosano,lastima,1,49,9,Facebook
Facebook::Beto Rosano,ano,1,41,1,Facebook
Facebook::Beto Rosano,mantenimiento,1,23,2,Facebook
Facebook::Beto Rosano,alcaldesa,1,47,0,Facebook
Facebook::Beto Rosano,tampiqueno,1,0,1,Facebook
Facebook::Betty Moreno,felicidades,1,0,2,Facebook
Facebook::Betty Moreno,club,1,48,0,Facebook
Facebook::Betty Moreno,humanismo,1,22,5,Facebook
Facebook::Betty Moreno,mesa,1,24,9,Facebook
Facebook::Betty Moreno,directiva,1,43,6,Facebook
Facebook::Betty Moreno,jaime,1,29,3,Facebook
Facebook::Betty Moreno,paz,1,7,1,Facebook
Facebook::Betty Ortiz,monica,3,47,0,Facebook
Facebook::Betty Ortiz,villarreal,3,47,0,Facebook
Facebook::Betty Ortiz,tampico,3,13,0,Facebook
Facebook::Betty Ortiz,lic,2,47,5,Facebook
Facebook::Betty Ortiz,qepd,1,7,1,Facebook
Facebook::Betty Ortiz,voz,1,18,2,Facebook
Facebook::Betty Ortiz,deporte,1,6,4,Facebook
Facebook::Betty Ortiz,brillir,1,1,3,Facebook
Facebook::Betty Ortiz,luz,1,30,2,Facebook
Facebook::Betty Ortiz,cuidar,1,47,2,Facebook
Facebook::Betty Vallejo Almaraz,excelente,5,47,5,Facebook
Facebook::Betty Vallejo Almaraz,felicidades,1,0,2,Facebook
Facebook::Betty Vallejo Almaraz,fan,1,36,2,Facebook
Facebook::Bety Ponce,basura,2,1,0,Facebook
Facebook::Bety Ponce,cultura,1,6,0,Facebook
Facebook::Bety Ponce,necesitar,1,45,0,Facebook
Facebook::Bety Ponce,gente,1,42,0,Facebook
Facebook::Bety Ponce,tirar,1,33,6,Facebook
Facebook::Bety Ponce,calle,1,17,1,Facebook
Facebook::Bety Ponce,quejar,1,36,11,Facebook
Facebook::Bety Ponce,inundar,1,45,5,Facebook
Facebook::Bety Ponce,coladera,1,25,1,Facebook
Facebook::Bety Ponce,realidad,1,26,1,Facebook
Facebook::Bety Ponce,donde,1,42,3,Facebook
Facebook::Bety Ponce,deber,1,49,-1,Facebook
Facebook::Bety Ponce,cosa,1,10,11,Facebook
Facebook::Blanca Estela Pulido Ramírez,excelente,3,47,5,Facebook
Facebook::Blanca Estela Pulido Ramírez,tampicovacontodo,2,47,-1,Facebook
Facebook::Blanca Estela Pulido Ramírez,distinto,1,15,3,Facebook
Facebook::Blanca Estela Pulido Ramírez,disciplina,1,6,4,Facebook
Facebook::Blanca Estela Pulido Ramírez,familia,1,14,1,Facebook
Facebook::Blanca Estela Pulido Ramírez,seguir,1,47,1,Facebook
Facebook::Blanca Estela Pulido Ramírez,exito,1,0,2,Facebook
Facebook::Blanca Estela Pulido Ramírez,tampico,1,13,0,Facebook
Facebook::Blanca Estela Pulido Ramírez,tampicotecuida,1,47,-1,Facebook
Facebook::Blanca Maldonado Hdz,gusto,1,0,7,Facebook
Facebook::Blanca Maldonado Hdz,asistir,1,39,0,Facebook
Facebook::Blanca Maldonado Hdz,victoria,1,22,3,Facebook
Facebook::Blanca Maldonado Hdz,claudia,1,9,0,Facebook
Facebook::Blanca Maldonado Hdz,sheinbaum,1,9,0,Facebook
Facebook::Blanca Maldonado Hdz,pardo,1,9,0,Facebook
Facebook::Blanca Maldonado Hdz,gracias,1,30,1,Facebook
Facebook::Blanca Maldonado Hdz,lic,1,47,5,Facebook
Facebook::Blanca Maldonado Hdz,monica,1,47,0,Facebook
Facebook::Blanca Maldonado Hdz,villarreal,1,47,0,Facebook
Facebook::Blanca Maldonado Hdz,fomentar,1,0,1,Facebook
Facebook::Blanca Maldonado Hdz,deporte,1,6,4,Facebook
Facebook::Blanca Maldonado Hdz,mostrar,1,44,3,Facebook
Facebook::Blanca Maldonado Hdz,municipio,1,31,9,Facebook
Facebook::Blanca Maldonado Hdz,tampico,1,13,0,Facebook
Facebook::Bony Garcia,palabra,1,18,3,Facebook
Facebook::Bony Garcia,jente,1,9,10,Facebook
Facebook::Bony Garcia,excelente,1,47,5,Facebook
Facebook::Bony Garcia,precidenta,1,9,11,Facebook
Facebook::Bony Garcia,gracias,1,30,1,Facebook
Facebook::Bony Garcia,importante,1,48,0,Facebook
Facebook::Bony Garcia,salud,1,47,2,Facebook
Facebook::Brenda Martínez,alcaldesa,2,47,0,Facebook
Facebook::Brenda Martínez,felicidades,1,0,2,Facebook
Facebook::Brenda Martínez,gracias,1,30,1,Facebook
Facebook::Brenda Martínez,apoyar,1,42,0,Facebook
Facebook::Brenda Martínez,necesitar,1,45,0,Facebook
Facebook::Brigido Magaña,abrir,1,22,8,Facebook
Facebook::Brigido Magaña,espacio,1,6,8,Facebook
Facebook::Brigido Magaña,dialogo,1,47,1,Facebook
Facebook::Brigido Magaña,participacion,1,31,7,Facebook
Facebook::Brigido Magaña,ciudadano,1,34,2,Facebook
Facebook::Brigido Magaña,fortalecer,1,47,1,Facebook
Facebook::Brigido Magaña,decision,1,41,0,Facebook
Facebook::Brigido Magaña,beneficiar,1,47,4,Facebook
Facebook::Brigido Magaña,familia,1,14,1,Facebook
Facebook::Brigido Magaña,base,1,22,1,Facebook
Facebook::Brigido Magaña,sociedad,1,47,1,Facebook
Facebook::Brigido Magaña,felicidad,1,0,2,Facebook
Facebook::Brigido Magaña,impulsar,1,23,5,Facebook
Facebook::Brigido Magaña,accion,1,31,2,Facebook
Facebook::Brigido Magaña,promover,1,6,5,Facebook
Facebook::Brigido Magaña,union,1,6,6,Facebook
Facebook::Brigido Magaña,respeto,1,12,4,Facebook
Facebook::Brigido Magaña,prevencion,1,31,8,Facebook
Facebook::Brigido Magaña,violencia,1,12,1,Facebook
Facebook::Brigido Magaña,excelente,1,47,5,Facebook
Facebook::Brigido Magaña,alcaldesa,1,47,0,Facebook
Facebook::Brigido Magaña,numero,1,2,11,Facebook
Facebook::Brigido Magaña,mentir,1,49,5,Facebook
Facebook::Brigido Magaña,seguir,1,47,1,Facebook
Facebook::Brigido Magaña,avanzar,1,23,2,Facebook
Facebook::CJ Gac,villarreal,3,47,0,Facebook
Facebook::CJ Gac,faltar,1,42,9,Facebook
Facebook::CJ Gac,cosa,1,10,11,Facebook
Facebook::CJ Gac,monica,1,47,0,Facebook
Facebook::CJ Gac,encargado,1,8,1,Facebook
Facebook::CJ Gac,rey,1,33,13,Facebook
Facebook::CJ Gac,americo,1,37,2,Facebook
Facebook::CJ Gac,reino,1,40,1,Facebook
Facebook::CJ Gac,llamado,1,16,6,Facebook
Facebook::CJ Gac,tamaulipas,1,13,0,Facebook
Facebook::CJ Gac,cumplir,1,29,1,Facebook
Facebook::CJ Gac,foto,1,7,4,Facebook
Facebook::CJ Gac,bonito,1,28,0,Facebook
Facebook::CJ Gac,ciudad,1,13,0,Facebook
Facebook::CJ Gac,caminar,1,18,4,Facebook
Facebook::CJ Gac,fotos,1,4,17,Facebook
Facebook::CJ Gac,servil,1,20,10,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,alcaldesa,9,47,0,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,tampico,5,13,0,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,felicidad,4,0,2,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,deporte,3,6,4,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,excelente,3,47,5,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,labor,3,2,4,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,hermoso,3,28,0,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,saludo,3,36,0,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,monica,3,47,0,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,super,3,28,2,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,bravo,2,24,6,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,exito,2,0,2,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,villarreal,2,47,0,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,amor,2,18,0,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,salud,2,47,2,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,viva,2,36,5,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,mujer,2,12,0,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,evento,1,6,4,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,nino,1,14,0,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,nina,1,14,0,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,secretaria,1,31,6,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,servicios,1,47,6,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,publicos,1,47,6,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,mensaje,1,42,2,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,reflexion,1,35,1,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,crecer,1,14,2,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,bonito,1,28,0,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,util,1,12,4,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,gracia,1,14,8,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,mental,1,7,6,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,historico,1,23,11,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,presidenta,1,47,3,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,prioridad,1,31,8,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,emocional,1,29,4,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,joven,1,14,2,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,incansable,1,39,4,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,cultura,1,6,0,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,preventivo,1,31,2,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,descanso,1,18,8,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,lucir,1,25,2,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,paz,1,7,1,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,desarrollo,1,23,3,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,pueblo,1,10,0,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,maximo,1,19,0,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,campeon,1,21,1,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,sentido,1,20,3,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,humano,1,29,5,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,bienvenido,1,27,6,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,gobernador,1,37,2,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,extraordinario,1,6,1,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,pensar,1,33,7,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,futbol,1,37,1,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,favor,1,42,2,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,mexico,1,27,0,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,padre,1,14,1,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,grande,1,0,7,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,accion,1,31,2,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,respuesta,1,8,0,Facebook
Facebook::Carlos Alfredo Arguelles Cendoya,inmediato,1,8,0,Facebook
