usuario,posicion_id,tema_id,rank_en_posicion,conteo_tema,pct_usuario_en_tema,n_msgs,n_palabras,plataformas,tema_dominante,sub_dominante
Facebook::Aj Segovia,T04_P1,4,9,11,15.9,24,69,Facebook,T08,T04_S0
Twitter::@MilyBarnes,T04_P1,4,10,9,34.6,4,26,Twitter,T04,T04_S2
Twitter::@MartinJuarez64,T04_P1,4,11,8,53.3,1,15,Twitter,T04,T04_S4
Twitter::@AgenciaTam,T04_P1,4,12,7,46.7,1,15,Twitter,T04,T04_S4
Facebook::Armando Gonzalez,T04_P1,4,13,7,41.2,16,17,Facebook,T08,T08_S0
Facebook::Erika Rubalcava,T04_P1,4,14,7,29.2,1,24,Facebook,T04,T04_S0
YouTube::@demetriohernandez1999,T04_P1,4,15,7,23.3,1,30,YouTube,T12,T12_S2
Facebook::Jesus Ramirez,T04_P1,4,16,6,13.0,11,46,Facebook,T02,T02_S1
Twitter::@Formula_Mty,T04_P1,4,17,6,33.3,2,18,Twitter,T04,T04_S2
Twitter::@varancib,T04_P1,4,18,6,18.8,2,32,Twitter,T11,T06_S2
Twitter::@YosoyPedrero,T04_P1,4,19,6,17.6,1,34,Twitter,T04,T12_S0
Twitter::@contextodgo,T04_P1,4,20,5,19.2,1,26,Twitter,T04,T06_S1
YouTube::@sacreblum2840,T04_P1,4,21,5,18.5,2,27,YouTube,T04,T04_S2
Facebook::Veronica Adriana,T04_P1,4,22,5,20.0,1,25,Facebook,T04,T04_S0
Facebook::Turismo Tampico,T04_P1,4,23,4,14.3,1,28,Facebook,T05,T05_S1
Twitter::@KarlaDeniseR,T04_P1,4,24,4,40.0,1,10,Twitter,T04,T11_S1
Facebook::Francisco Moya,T04_P1,4,25,4,33.3,1,12,Facebook,T04,T06_S0
Facebook::Noris Vargas,T04_P1,4,26,4,57.1,1,7,Facebook,T04,T04_S0
YouTube::@mikasaackerman8084,T04_P1,4,27,4,30.8,1,13,YouTube,T04,T04_S2
YouTube::@plainstatue,T04_P1,4,28,4,26.7,1,15,YouTube,T11,T11_S3
YouTube::@jorgemeza218,T04_P1,4,29,4,20.0,1,20,YouTube,T04,T04_S0
YouTube::@mikedelgadillo3148,T04_P1,4,30,4,16.7,1,24,YouTube,T06,T06_S2
YouTube::@ferimart,T04_P1,4,31,4,12.9,1,31,YouTube,T01,T13_S2
YouTube::@graamae,T04_P1,4,32,4,14.8,1,27,YouTube,T09,T09_S4
YouTube::@desilos2628,T04_P1,4,33,4,18.2,1,22,YouTube,T10,T10_S5
Facebook::Victor Eduardo Torres Velazquez,T04_P1,4,34,4,18.2,2,22,Facebook,T02,T14_S2
YouTube::@JoseLuis-jk9nh,T04_P1,4,35,4,23.5,1,17,YouTube,T10,T10_S5
Twitter::@jlaram12,T04_P1,4,36,4,16.0,3,25,Twitter,T10,T13_S3
YouTube::@AnaGonzalez-nm7ir,T04_P1,4,37,4,18.2,2,22,YouTube,T12,T12_S0
Twitter::@SpartanL17,T04_P1,4,38,4,30.8,2,13,Twitter,T04,T04_S0
Facebook::Russel Tomander Fernan,T04_P1,4,39,3,15.8,1,19,Facebook,T07,T07_S0
Facebook::Paola Delsol,T04_P1,4,40,3,42.9,37,7,Facebook,T08,T04_S0
Facebook::Ami Grand Robert,T04_P1,4,41,3,23.1,2,13,Facebook,T00,T00_S1
Twitter::@1ren0o0,T04_P1,4,42,3,23.1,3,13,Twitter,T04,T04_S6
Twitter::@PCTamaulipas,T04_P1,4,43,3,12.0,2,25,Twitter,T00,T00_S3
Twitter::@Lady_Mariell,T04_P1,4,44,3,14.3,15,21,Twitter,T11,T11_S3
Facebook::Ricardo Márquez,T04_P1,4,45,3,16.7,1,18,Facebook,T00,T00_S1
YouTube::@bernardogrobeisenweingersz9768,T04_P1,4,46,3,37.5,1,8,YouTube,T04,T04_S0
Twitter::@porktendencia,T04_P1,4,47,3,37.5,1,8,Twitter,T12,T12_S0
YouTube::@PedroBetancourt-r6t1g,T04_P1,4,48,3,50.0,2,6,YouTube,T04,T04_S0
YouTube::@LuisLopez-g2g,T04_P1,4,49,3,25.0,2,12,YouTube,T11,T04_S3
YouTube::@JoseMariaRamirez-k3c,T04_P1,4,50,3,50.0,1,6,YouTube,T04,T04_S0
YouTube::@miguelangellucerolucero5078,T04_P1,4,51,3,30.0,2,10,YouTube,T04,T04_S2
YouTube::@josemanuellopezramos4684,T04_P1,4,52,3,50.0,1,6,YouTube,T04,T04_S3
YouTube::@jorgeovando6844,T04_P1,4,53,3,30.0,1,10,YouTube,T12,T12_S0
YouTube::@javierchumacero2127,T04_P1,4,54,3,27.3,3,11,YouTube,T04,T08_S2
YouTube::@octaviodiaz3425,T04_P1,4,55,3,23.1,1,13,YouTube,T09,T09_S0
YouTube::@newcruiser,T04_P1,4,56,3,15.8,1,19,YouTube,T11,T04_S3
YouTube::@tavoruiz9686,T04_P1,4,57,3,27.3,1,11,YouTube,T12,T04_S4
YouTube::@xyz7005,T04_P1,4,58,3,60.0,1,5,YouTube,T04,T04_S5
Facebook::Titi Zamudio,T04_P2,4,1,10,58.8,1,17,Facebook,T04,T04_S0
Twitter::@TampicoViral,T04_P2,4,2,10,16.9,3,59,Twitter,T11,T04_S1
YouTube::@fidenciomoralesh8819,T04_P2,4,3,10,23.8,3,42,YouTube,T12,T04_S1
YouTube::@alicia0074,T04_P2,4,4,7,25.0,1,28,YouTube,T11,T11_S5
YouTube::@69emiprz,T04_P2,4,5,6,30.0,1,20,YouTube,T12,T12_S1
Facebook::Rubi Casanova,T04_P2,4,6,5,38.5,1,13,Facebook,T04,T04_S0
Twitter::@arturoavila_mx,T04_P2,4,7,5,26.3,1,19,Twitter,T04,T04_S0
Twitter::@ZonaTransparent,T04_P2,4,8,5,26.3,2,19,Twitter,T04,T04_S2
YouTube::@ramonolivas2396,T04_P2,4,9,5,31.2,1,16,YouTube,T04,T04_S1
YouTube::@TeresaTalamantes-j3j,T04_P2,4,10,5,25.0,2,20,YouTube,T12,T12_S4
YouTube::@valerutilio8149,T04_P2,4,11,4,40.0,1,10,YouTube,T04,T04_S1
YouTube::@jacquelinesotoarias7426,T04_P2,4,12,4,19.0,1,21,YouTube,T12,T12_S1
YouTube::@PabloMartinez-zb6hk,T04_P2,4,13,4,44.4,2,9,YouTube,T04,T04_S1
YouTube::@alejandrovg5958,T04_P2,4,14,4,80.0,1,5,YouTube,T04,T04_S1
YouTube::@Ayaxdgo,T04_P2,4,15,4,26.7,1,15,YouTube,T11,T11_S3
Twitter::@MtroValadezPAN,T04_P2,4,16,3,50.0,1,6,Twitter,T04,T07_S2
YouTube::@RaulValencia-e8z,T04_P2,4,17,3,21.4,3,14,YouTube,T11,T04_S1
YouTube::@Princesahermosa-c6b,T04_P2,4,18,3,20.0,2,15,YouTube,T11,T12_S1
YouTube::@OliviaMartinez-f2n,T04_P2,4,19,3,15.8,3,19,YouTube,T11,T11_S3
YouTube::@ALXPARTANATTITUDE,T04_P2,4,20,3,15.8,1,19,YouTube,T12,T04_S1
Twitter::@EHTamaulipas,T04_P2,4,21,3,16.7,2,18,Twitter,T00,T07_S2
Twitter::@ClubDeAnsiedad,T04_P2,4,22,3,16.7,2,18,Twitter,T11,T11_S1
Twitter::@PeriodicoQuequi,T04_P2,4,23,3,12.0,2,25,Twitter,T14,T10_S0
YouTube::@alejandramora950,T04_P2,4,24,3,20.0,2,15,YouTube,T12,T12_S0
YouTube::@ismaelperez-zm3uq,T04_P2,4,25,3,18.8,1,16,YouTube,T11,T11_S0
YouTube::@dantelozano8380,T04_P2,4,26,3,37.5,1,8,YouTube,T04,T09_S0
YouTube::@SamuelMorfin-ro5xy,T04_P2,4,27,3,20.0,1,15,YouTube,T12,T12_S0
YouTube::@jorgeclemente9163,T04_P2,4,28,3,15.8,1,19,YouTube,T11,T02_S0
YouTube::@lunamorena390,T04_P2,4,29,3,13.0,2,23,YouTube,T12,T02_S0
YouTube::@juanmanuelfloresvillarreal8648,T04_P2,4,30,3,27.3,1,11,YouTube,T12,T04_S1
YouTube::@martharodriguez7193,T04_P2,4,31,3,23.1,2,13,YouTube,T12,T04_S1
YouTube::@vickycrs83,T04_P2,4,32,3,33.3,1,9,YouTube,T04,T04_S1
Twitter::@MuroPoliticoMX,T05_P1,5,1,261,58.4,30,447,Twitter,T05,T05_S0
Twitter::@lacapital2006,T05_P1,5,2,228,78.1,18,292,Twitter,T05,T05_S2
Twitter::@TamaulipasHabla,T05_P1,5,3,86,66.7,9,129,Twitter,T05,T05_S0
Twitter::@ReporteraDaisy,T05_P1,5,4,57,38.8,8,147,Twitter,T05,T05_S0
Twitter::@RadioUAT,T05_P1,5,5,42,44.7,10,94,Twitter,T05,T05_S0
Twitter::@pulsolaredo,T05_P1,5,6,42,80.8,2,52,Twitter,T05,T05_S0
Twitter::@NoresteDigital,T05_P1,5,7,42,57.5,7,73,Twitter,T05,T05_S0
Twitter::@necaxamor,T05_P1,5,8,34,20.0,12,170,Twitter,T07,T05_S0
Twitter::@yosoytampico,T05_P1,5,9,18,16.5,11,109,Twitter,T03,T03_S1
Twitter::@vhmtzrmz,T05_P1,5,10,17,27.9,5,61,Twitter,T05,T05_S1
Twitter::@88hh8888,T05_P1,5,11,14,20.0,8,70,Twitter,T11,T11_S3
Twitter::@VictorTello73,T05_P1,5,12,8,27.6,7,29,Twitter,T05,T11_S4
Twitter::@MarioJRamirezR,T05_P1,5,13,7,36.8,2,19,Twitter,T05,T12_S0
Twitter::@IPSSET,T05_P1,5,14,5,50.0,1,10,Twitter,T05,T05_S0
Twitter::@RealMokaba,T05_P1,5,15,5,83.3,2,6,Twitter,T05,T05_S0
Twitter::@TamaulipasDirec,T05_P1,5,16,4,17.4,1,23,Twitter,T00,T03_S0
Twitter::@NewsBorder67,T05_P1,5,17,3,27.3,2,11,Twitter,T07,T07_S3
Twitter::@VictorHu6002316,T05_P1,5,18,3,21.4,1,14,Twitter,T01,T06_S1
Twitter::@VoxPopuliNoti,T05_P2,5,1,172,17.8,69,967,Twitter,T05,T05_S1
Twitter::@Jaume_Osante,T05_P2,5,2,58,17.2,40,337,Twitter,T06,T05_S1
Twitter::@TesoroMoctezuma,T05_P2,5,3,54,67.5,6,80,Twitter,T05,T05_S2
Twitter::@EjeConurbado,T05_P2,5,4,40,25.5,14,157,Twitter,T05,T05_S1
Twitter::@elsolde_tampico,T05_P2,5,5,37,14.8,26,250,Twitter,T05,T05_S1
Twitter::@RevistaDebateMX,T05_P2,5,6,27,14.8,22,183,Twitter,T06,T06_S1
Twitter::@laexpresionmx,T05_P2,5,7,26,35.6,10,73,Twitter,T05,T05_S1
Twitter::@HOYTamaulipas,T05_P2,5,8,15,18.3,13,82,Twitter,T05,T05_S1
Twitter::@EleeseNoticias,T05_P2,5,9,14,14.3,12,98,Twitter,T03,T05_S1
Twitter::@CVDR_TampicoIPN,T05_P2,5,10,14,16.7,8,84,Twitter,T05,T05_S3
Twitter::@Devesa_News,T05_P2,5,11,11,14.3,8,77,Twitter,T05,T05_S1
Twitter::@TampicoViral,T05_P2,5,12,9,15.3,3,59,Twitter,T11,T04_S1
Twitter::@chazarordz,T05_P2,5,13,8,29.6,2,27,Twitter,T05,T05_S1
Facebook::Irene Almendarez Moreno,T05_P2,5,14,7,29.2,22,24,Facebook,T08,T02_S1
Twitter::@VaxTamaulipas,T05_P2,5,15,6,37.5,2,16,Twitter,T12,T05_S2
YouTube::@sonadorvajo,T05_P2,5,16,6,12.0,1,50,YouTube,T11,T09_S2
Facebook::Instituto del Deporte de Tamaulipas,T05_P2,5,17,5,16.7,1,30,Facebook,T13,T13_S0
Facebook::Turismo Tampico,T05_P2,5,18,5,17.9,1,28,Facebook,T05,T05_S1
Twitter::@CFEmx,T05_P2,5,19,4,13.8,1,29,Twitter,T00,T00_S1
Twitter::@20TVvh,T05_P2,5,20,4,36.4,2,11,Twitter,T05,T05_S1
Twitter::@adanmartinezt,T05_P2,5,21,4,16.0,2,25,Twitter,T11,T11_S5
Twitter::@LindaPriro97266,T05_P2,5,22,3,50.0,1,6,Twitter,T05,T05_S1
Twitter::@ailoviutl,T05_P2,5,23,3,12.0,1,25,Twitter,T10,T10_S0
Twitter::@elmercuriotam,T05_P2,5,24,3,60.0,2,5,Twitter,T05,T05_S1
YouTube::@ajzambranomata4351,T05_P2,5,25,3,18.8,1,16,YouTube,T11,T11_S0
Twitter::@Jaume_Osante,T06_P1,6,1,59,17.5,40,337,Twitter,T06,T05_S1
Twitter::@RevistaDebateMX,T06_P1,6,2,30,16.4,22,183,Twitter,T06,T06_S1
Twitter::@nahueloddone,T06_P1,6,3,14,20.6,7,68,Twitter,T06,T06_S0
Twitter::@HOYTamaulipas,T06_P1,6,4,13,15.9,13,82,Twitter,T05,T05_S1
Twitter::@DulceGabs,T06_P1,6,5,9,47.4,3,19,Twitter,T06,T06_S0
Twitter::@C_CulturaUNAM,T06_P1,6,6,9,39.1,2,23,Twitter,T06,T06_S1
Twitter::@lunadeandromeda,T06_P1,6,7,9,24.3,2,37,Twitter,T06,T03_S0
Twitter::@pulsolaredo,T06_P1,6,8,8,15.4,2,52,Twitter,T05,T05_S0
Twitter::@danielberl3,T06_P1,6,9,7,53.8,2,13,Twitter,T06,T06_S1
Twitter::@JMMartinezPiva,T06_P1,6,10,7,12.7,4,55,Twitter,T09,T09_S2
Twitter::@Rbytia16,T06_P1,6,11,7,30.4,3,23,Twitter,T06,T06_S1
Twitter::@SPAT_AC,T06_P1,6,12,7,20.6,4,34,Twitter,T06,T06_S1
Twitter::@Quadratin_Mor,T06_P1,6,13,6,37.5,2,16,Twitter,T06,T06_S1
Twitter::@jgutierrrezvega,T06_P1,6,14,6,12.8,3,47,Twitter,T09,T09_S2
Twitter::@varancib,T06_P1,6,15,4,12.5,2,32,Twitter,T11,T06_S2
Facebook::Carolina Jones,T06_P1,6,16,4,13.8,1,29,Facebook,T07,T07_S4
Twitter::@contextodgo,T06_P1,6,17,4,15.4,1,26,Twitter,T04,T06_S1
Twitter::@laopinionpr,T06_P1,6,18,4,40.0,1,10,Twitter,T06,T06_S2
YouTube::@EduardoMontiel-s5q,T06_P1,6,19,4,25.0,7,16,YouTube,T06,T09_S1
Twitter::@tetragastesta2,T06_P1,6,20,4,15.4,1,26,Twitter,T11,T11_S4
Twitter::@gLordca,T06_P1,6,21,4,57.1,1,7,Twitter,T06,T06_S1
Facebook::Eddy Segura,T06_P1,6,22,3,42.9,3,7,Facebook,T06,T06_S3
Facebook::Luciérnaga CSilva,T06_P1,6,23,3,30.0,1,10,Facebook,T06,T06_S1
Facebook::Mirna Leticia Fernandez Hernandez,T06_P1,6,24,3,21.4,1,14,Facebook,T08,T06_S0
Facebook::Zr Loredo,T06_P1,6,25,3,21.4,9,14,Facebook,T08,T08_S1
Facebook::Francisco Moya,T06_P1,6,26,3,25.0,1,12,Facebook,T04,T06_S0
Twitter::@VictorHu6002316,T06_P1,6,27,3,21.4,1,14,Twitter,T01,T06_S1
Facebook::Juan Pizaña Mtz,T06_P1,6,28,3,60.0,4,5,Facebook,T06,T06_S0
Facebook::Erika Rubalcava,T06_P1,6,29,3,12.5,1,24,Facebook,T04,T04_S0
Twitter::@eGasControlVol,T06_P1,6,30,3,18.8,2,16,Twitter,T12,T13_S2
YouTube::@AlfsoG,T06_P1,6,31,3,27.3,1,11,YouTube,T12,T12_S2
YouTube::@mikasaackerman8084,T06_P1,6,32,3,23.1,1,13,YouTube,T04,T04_S2
YouTube::@valentingallego6853,T06_P1,6,33,3,42.9,1,7,YouTube,T06,T06_S0
YouTube::@veronicaromopedroza6726,T06_P1,6,34,3,17.6,3,17,YouTube,T12,T06_S0
Twitter::@cristiancim,T06_P2,6,1,7,70.0,1,10,Twitter,T06,T06_S2
Twitter::@julioalex4,T06_P2,6,2,6,66.7,1,9,Twitter,T06,T06_S2
YouTube::@mikedelgadillo3148,T06_P2,6,3,6,25.0,1,24,YouTube,T06,T06_S2
Twitter::@rocionahle,T06_P2,6,4,5,41.7,1,12,Twitter,T06,T06_S2
YouTube::@danieladairgonzalez2780,T06_P2,6,5,5,26.3,1,19,YouTube,T12,T12_S0
YouTube::@chayitochomi3933,T06_P2,6,6,4,20.0,1,20,YouTube,T11,T06_S2
YouTube::@CristinaManterola,T06_P2,6,7,3,13.0,1,23,YouTube,T12,T10_S3
YouTube::@BlancaRamirezflores,T06_P2,6,8,3,12.0,1,25,YouTube,T09,T09_S0
YouTube::@rebeckacampbell2782,T06_P2,6,9,3,13.6,1,22,YouTube,T10,T09_S4
YouTube::@xausdtmlc,T06_P2,6,10,3,17.6,1,17,YouTube,T12,T06_S2
Twitter::@necaxamor,T07_P1,7,1,36,21.2,12,170,Twitter,T07,T05_S0
Twitter::@infodemiaMex,T07_P1,7,2,10,32.3,1,31,Twitter,T07,T07_S3
Twitter::@TDNoticiasmx,T07_P1,7,3,9,16.4,6,55,Twitter,T04,T04_S4
Facebook::Carolina Jones,T07_P1,7,4,8,27.6,1,29,Facebook,T07,T07_S4
Twitter::@Belinda_GaVa,T07_P1,7,5,6,26.1,2,23,Twitter,T07,T07_S4
Facebook::Luz Ibon Mendez,T07_P1,7,6,6,18.8,1,32,Facebook,T07,T11_S3
Twitter::@ExpresoPress,T07_P1,7,7,5,18.5,2,27,Twitter,T00,T00_S1
Twitter::@90gradosmx,T07_P1,7,8,5,50.0,1,10,Twitter,T07,T07_S2
Twitter::@Rbytia16,T07_P1,7,9,5,21.7,3,23,Twitter,T06,T06_S1
Twitter::@nmas,T07_P1,7,10,5,35.7,1,14,Twitter,T07,T07_S2
YouTube::@luisricardohernandezguerre8884,T07_P1,7,11,4,30.8,1,13,YouTube,T02,T07_S3
Facebook::Russel Tomander Fernan,T07_P1,7,12,4,21.1,1,19,Facebook,T07,T07_S0
Twitter::@lajornadaonline,T07_P1,7,13,4,28.6,1,14,Twitter,T07,T07_S2
YouTube::@MarychuyPerez-o7d,T07_P1,7,14,4,25.0,4,16,YouTube,T12,T12_S2
Facebook::LadyLi Lho,T07_P1,7,15,4,66.7,2,6,Facebook,T07,T07_S4
Facebook::Ramon Tapia,T07_P1,7,16,3,37.5,1,8,Facebook,T07,T11_S2
Facebook::Maritoni RS,T07_P1,7,17,3,33.3,1,9,Facebook,T07,T07_S0
Facebook::Edmundo RD,T07_P1,7,18,3,23.1,2,13,Facebook,T07,T07_S0
Facebook::Raul Padilla Lopez,T07_P1,7,19,3,27.3,1,11,Facebook,T07,T07_S0
Twitter::@mario_dico50,T07_P1,7,20,3,13.6,3,22,Twitter,T11,T11_S2
Twitter::@ClubDeAnsiedad,T07_P1,7,21,3,16.7,2,18,Twitter,T11,T11_S1
Twitter::@NewsBorder67,T07_P1,7,22,3,27.3,2,11,Twitter,T07,T07_S3
YouTube::@BlancaRamirezflores,T07_P1,7,23,3,12.0,1,25,YouTube,T09,T09_S0
YouTube::@candidaperalta6827,T07_P1,7,24,3,50.0,1,6,YouTube,T07,T07_S1
YouTube::@eveliadelgado5803,T07_P1,7,25,3,50.0,1,6,YouTube,T07,T07_S4
YouTube::@josecalebnoticiasmundiales,T07_P1,7,26,3,17.6,1,17,YouTube,T12,T07_S4
Facebook::Irma Robledo Hernandez,T08_P1,8,1,31,32.3,11,96,Facebook,T08,T08_S0
Facebook::Laura Ramirez,T08_P1,8,2,27,44.3,21,61,Facebook,T08,T08_S0
Facebook::Karime Cámara Chaín,T08_P1,8,3,27,26.0,52,104,Facebook,T08,T08_S0
Facebook::Carlos Alfredo Arguelles Cendoya,T08_P1,8,4,20,29.0,38,69,Facebook,T08,T08_S0
Facebook::Irma Bustos,T08_P1,8,5,19,25.3,16,75,Facebook,T02,T08_S0
Facebook::Delicias Mamam,T08_P1,8,6,18,13.0,53,138,Facebook,T02,T02_S1
Facebook::Arturo Garibay,T08_P1,8,7,16,29.1,14,55,Facebook,T08,T08_S0
Facebook::Lucho Mix,T08_P1,8,8,16,35.6,35,45,Facebook,T02,T02_S1
Facebook::Alex Moxa,T08_P1,8,9,15,75.0,7,20,Facebook,T08,T08_S0
Facebook::Francisco Gomez,T08_P1,8,10,13,17.3,7,75,Facebook,T13,T08_S0
Facebook::Mvzzamira Juarez,T08_P1,8,11,13,50.0,13,26,Facebook,T08,T08_S0
Facebook::Yesenia Vazquez Lopez,T08_P1,8,12,11,34.4,5,32,Facebook,T08,T08_S0
Facebook::Irma Mandujano Ramos,T08_P1,8,13,11,61.1,5,18,Facebook,T08,T08_S0
Facebook::Alma Flores,T08_P1,8,14,10,37.0,23,27,Facebook,T08,T08_S0
Facebook::Fidel Luna,T08_P1,8,15,10,28.6,8,35,Facebook,T08,T08_S0
Facebook::Juan Lopez,T08_P1,8,16,10,34.5,1,29,Facebook,T08,T08_S0
Facebook::Sujei Perez Martinez,T08_P1,8,17,10,23.3,11,43,Facebook,T08,T08_S0
Facebook::Nora Ale,T08_P1,8,18,10,41.7,9,24,Facebook,T08,T08_S0
Facebook::Fidencio Rocha,T08_P1,8,19,10,25.6,18,39,Facebook,T02,T02_S1
Facebook::Sergio Javier Solbes Marin,T08_P1,8,20,9,27.3,11,33,Facebook,T08,T08_S0
Facebook::Armando Gonzalez,T08_P1,8,21,9,52.9,16,17,Facebook,T08,T08_S0
Facebook::Irma Martinez,T08_P1,8,22,9,40.9,3,22,Facebook,T08,T08_S0
Facebook::Artur Montejano Perez,T08_P1,8,23,9,40.9,11,22,Facebook,T08,T08_S0
Facebook::Aurelio Cantú D,T08_P1,8,24,8,34.8,4,23,Facebook,T08,T08_S0
Facebook::Salvador Corona Pulido,T08_P1,8,25,8,34.8,38,23,Facebook,T02,T02_S1
Facebook::Berrones Morris Poncho,T08_P1,8,26,8,57.1,6,14,Facebook,T08,T08_S0
Facebook::Victor Reyes,T08_P1,8,27,8,28.6,27,28,Facebook,T02,T02_S1
Facebook::Shirley Villegas de Vazquez,T08_P1,8,28,8,16.7,6,48,Facebook,T00,T00_S0
Facebook::Maria Del Socorro Hurtado Alvarez,T08_P1,8,29,7,36.8,6,19,Facebook,T08,T08_S0
Facebook::Lety HR,T08_P1,8,30,7,28.0,9,25,Facebook,T02,T02_S1
Facebook::Moises Méndez Aguilar,T08_P1,8,31,7,36.8,6,19,Facebook,T02,T08_S0
Facebook::José Luis Mejia Cortes,T08_P1,8,32,7,29.2,7,24,Facebook,T08,T08_S0
Facebook::Leticia Morantes,T08_P1,8,33,7,70.0,5,10,Facebook,T08,T08_S0
Facebook::Kathy del Angel,T08_P1,8,34,6,33.3,1,18,Facebook,T12,T12_S0
Facebook::Lety Chavez,T08_P1,8,35,6,22.2,6,27,Facebook,T03,T03_S0
Facebook::Cristobal Ponce Alvarado,T08_P1,8,36,6,75.0,4,8,Facebook,T08,T08_S0
Facebook::Sara Cintora,T08_P1,8,37,6,31.6,9,19,Facebook,T02,T02_S1
Facebook::Maria Araujo,T08_P1,8,38,6,25.0,9,24,Facebook,T12,T08_S0
Facebook::Claudia Blake,T08_P1,8,39,5,55.6,10,9,Facebook,T08,T08_S0
